Startup Name,Total Funding (M$),Number of Investors,Investor Reputation,Growth Rate (%),Revenue (M$),Market Size,Years Since Founded,Success Score,Industry_AgriTech,Industry_Autonomous Vehicles,Industry_Cybersecurity,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_Healthcare,Industry_Quantum Computing
InnoCloudHub,-0.9512113657527651,0.7484706883953595,0.8210515107923223,-1.4431027869927666,1.4584883689754427,3,0.5516898952613611,8.26,False,False,False,False,False,False,False,False
FinAIVentures,-0.23559803432407236,1.7004206895341316,0.8210515107923223,-0.5585311310402966,0.21617538266566452,1,-1.3144198365575108,44.42,True,False,False,False,False,False,False,False
HyperSphereTech,-1.6671035528391016,-1.6314043144515709,-0.17774398107324277,-0.9279648099639158,0.43790767586959983,2,-1.653712515070033,21.91,False,False,False,False,False,False,True,False
QuantumLabSystems,1.1790367169035003,-1.393416814166878,-0.09829433967484556,-1.3581804593988889,-1.0873520404182058,1,0.5516898952613611,49.09,False,False,False,True,False,False,False,False
SmartHealthVentures,1.2035063008617537,-0.4414668130281057,-1.4754214572470636,-0.4813682039372303,0.5926441688263336,1,-0.46618814027620536,25.02,False,False,False,False,False,False,False,True
QuantumFinanceNetwork,-1.0214132775646203,0.5104831881106665,1.0858836487869798,-0.8852881072644545,1.1037847158900063,3,1.2302752522864056,59.51,False,False,True,False,False,False,False,False
SmartHealthNetwork,-1.1873323938627487,1.7004206895341316,-1.358138653278001,-0.20634056431847977,-1.107416772471936,1,1.0606289130301445,25.22,False,False,False,False,False,False,False,True
NeuroFinanceInc,0.0786722918406179,-0.6794543133127987,-0.003711433248182222,1.3554543233597847,1.579216841502125,1,0.3820435560051001,38.97,False,False,False,False,False,False,True,False
HyperHealthNetwork,-1.476157141267432,1.7004206895341316,0.2611207047464752,1.4364969507082563,-0.8577979025153588,2,1.5695679307989276,19.64,False,True,False,False,False,False,False,False
FinConnectSystems,0.01362920969517522,-0.4414668130281057,-1.6040542099873258,1.4136498270408684,-0.922753221536757,1,0.04275087749257791,50.51,False,False,False,False,True,False,False,False
QuantumHealthTech,0.6099620335666841,0.27249568782597344,1.1728999226995096,0.9351534634408478,1.384690964642231,3,0.3820435560051001,64.02,True,False,False,False,False,False,False,False
HyperFinanceSolutions,-0.9688489860987424,0.9864581886800525,0.7113353393373929,-0.6085361564255239,-1.5284360653959725,2,-0.29654180101994426,55.67,False,False,False,False,False,False,True,False
NeuroCloudHub,0.658413204082314,0.9864581886800525,1.142633392642978,1.344677378233658,-0.15043107757028967,1,-0.29654180101994426,92.47,False,False,False,False,False,True,False,False
NeuroAISolutions,1.102281697137013,0.5104831881106665,-0.42365953778256726,-0.2563455897037073,1.0218253866535825,3,-0.9751271580449886,31.16,False,False,False,False,False,False,False,False
SmartAITech,1.5833077065727637,0.9864581886800525,-1.547304466131328,1.3882162365432096,-1.2074003525362873,3,0.8909825737738833,77.3,False,False,False,False,False,False,False,True
NextLabSystems,0.3195338661305481,-1.1554293138821847,0.7945682969928565,-1.2116140056835676,-0.5704301298814244,1,-1.1447734973012498,34.57,False,False,False,True,False,False,False,False
NeuroLabSystems,-1.4986050217077669,-1.6314043144515709,-1.150056259139342,0.014371271864592552,1.1976468522769483,2,1.5695679307989276,25.36,False,False,False,False,False,False,False,True
NeuroEdgeSolutions,-0.5985983866620366,1.2244456889647455,-1.0630399852268115,-0.30247091484352906,-1.225764683568515,2,-0.8054808187887276,17.42,False,False,True,False,False,False,False,False
SmartSphereAnalytics,-1.431191666472351,1.2244456889647455,-1.3051722256790697,1.0674943495896825,1.4792332614377741,2,0.5516898952613611,44.53,True,False,False,False,False,False,False,False
AgriHealthNetwork,-0.2999439773254053,-0.20347931274341263,-1.0554733527126785,-0.8529572718860747,-0.13172666633376123,3,0.3820435560051001,73.15,False,False,False,False,False,True,False,False
QuantumGrowthSystems,1.3167914117795934,-1.393416814166878,0.8702346221341872,-0.8628720614021113,0.508304278159806,3,-0.6358344795324664,17.48,False,False,False,False,False,True,False,False
FinLabNetwork,0.07163118648510915,1.4624331892494387,-0.2647602549857729,0.5040756583957845,0.13931725649374843,1,-0.9751271580449886,0.64,False,False,False,False,False,True,False,False
FinCloudSystems,-1.4780394169565283,-1.1554293138821847,-0.19666056235857535,1.2343214601421217,-1.2145420368265982,1,-1.1447734973012498,70.77,True,False,False,False,False,False,False,False
QuantumLabTech,-0.3590613767459149,0.5104831881106665,-1.4035384483627995,-0.8232129033379655,0.003965335182143935,1,-0.1268954617636832,1.01,False,False,True,False,False,False,False,False
GreenLabInnovations,0.47980615536138743,-0.9174418135974918,1.116150178843512,0.6579704347968721,1.2268937498467924,1,0.5516898952613611,91.19,False,False,False,True,False,False,False,False
QuantumCloudSystems,0.2468222533998977,0.9864581886800525,-1.1916727379670737,1.5722864592974515,-1.4066873522563885,1,1.0606289130301445,19.35,False,False,True,False,False,False,False,False
NeuroLabNetwork,0.977005792940485,1.4624331892494387,-0.13991081850257722,0.2829327444076672,1.4493062034593285,1,-0.29654180101994426,42.86,False,False,False,False,True,False,False,False
NeuroCloudAI,0.5540514742090792,1.7004206895341316,-0.34799321264123684,0.9726572324797685,1.2500192037392273,3,1.5695679307989276,74.75,False,False,False,True,False,False,False,False
AgriFinanceAnalytics,-0.3516019879039402,-1.393416814166878,-0.2534103062145735,-0.7094083628060688,1.6339697543945078,3,-1.653712515070033,36.02,False,False,False,False,False,False,False,True
FinGrowthSolutions,-0.04095678528862071,-0.20347931274341263,-0.783074582203888,-0.20418517529325458,-1.5580230431701172,3,-1.653712515070033,53.23,False,False,False,False,True,False,False,False
GreenEdgeTech,1.4968624527031504,-0.9174418135974918,1.2145164015272418,-0.5667216093361529,-0.8567776619024572,2,-1.3144198365575108,71.75,True,False,False,False,False,False,False,False
GreenCloudAnalytics,1.5623238183350594,-0.9174418135974918,0.2043709608904774,1.4502914404696987,-1.16284984577292,3,-0.29654180101994426,31.11,False,False,False,False,True,False,False,False
GreenFinanceTech,-0.2854434831279219,-0.6794543133127987,-0.01884469827644837,-0.7624309328266116,-0.718365018752148,3,0.212397216748839,45.21,False,True,False,False,False,False,False,False
HyperConnectInc,-1.2129174004515777,0.5104831881106665,1.0215672724168487,-1.2521353193578035,1.3136142019434236,3,-0.9751271580449886,72.77,False,True,False,False,False,False,False,False
HyperFinanceVentures,1.7084441829404697,0.27249568782597344,1.5625814971773628,-0.7460499762348992,1.6543745666525385,2,-0.29654180101994426,44.27,False,False,True,False,False,False,False,False
TechEdgeSolutions,0.4481560382188031,-0.4414668130281057,0.7189019718515257,0.08118833164657756,-0.5003736077955186,1,0.8909825737738833,13.75,False,False,False,False,False,False,False,True
FinLabSystems,1.363290592691716,-0.9174418135974918,0.26868733726060845,-1.5461303823985368,1.1357522550942545,3,-1.653712515070033,89.32,False,False,False,False,False,True,False,False
TechFinanceSolutions,1.6091018549048257,0.27249568782597344,0.8967178359336527,0.2488775978091069,-0.6731343515801796,2,-1.3144198365575108,18.27,False,False,False,False,False,False,True,False
QuantumGrowthTech,-0.04632475669826611,0.27249568782597344,-0.8549575910881522,-1.0400450392756322,0.2229769867516749,1,0.3820435560051001,4.02,False,True,False,False,False,False,False,False
InnoConnectSolutions,-1.347256113521533,0.5104831881106665,-0.9041407024300172,1.0899103954520257,-0.32557238278505435,1,0.04275087749257791,6.51,False,False,False,False,False,False,True,False
GreenEdgeVentures,-0.10300216911439147,0.7484706883953595,1.4490820094653667,1.5093490997608725,-0.207564551892776,3,-0.29654180101994426,11.46,False,False,False,False,True,False,False,False
SmartLabInc,-1.0179275818440714,-1.6314043144515709,-0.4652760166102992,-0.21151349797902072,-0.17015572941971943,3,1.2302752522864056,78.82,False,False,False,False,True,False,False,False
SmartLabAnalytics,-0.3064273713656263,-0.4414668130281057,-0.605258718121761,-0.10460620232784484,1.5727553176204154,2,0.7213362345176223,53.55,False,False,False,False,False,False,False,False
SmartConnectSystems,1.1657910731654142,1.2244456889647455,-1.221939268023606,-0.3097992375292949,-1.0754492332676877,3,-0.29654180101994426,41.59,True,False,False,False,False,False,False,False
TechLabNetwork,-1.2163333822577156,-0.4414668130281057,0.9383343147613847,0.30664202368514554,1.4856947853194837,2,-0.29654180101994426,39.19,True,False,False,False,False,False,False,False
InnoConnectInnovations,-0.3665207655878897,1.7004206895341316,-0.5182424442092306,0.8782511931748994,-1.1577486427084123,3,1.0606289130301445,58.08,False,False,False,False,False,False,True,False
SmartGrowthVentures,0.9217226588125791,0.27249568782597344,0.4729864151422013,-1.5599248721599785,-0.9999514279129736,1,0.212397216748839,64.74,False,False,False,False,False,False,False,False
NextAIVentures,0.2931122925687876,0.5104831881106665,-0.17396066481617597,-1.4478446428482623,0.014507821515459707,3,-0.1268954617636832,45.96,False,False,False,False,False,True,False,False
GreenGrowthInnovations,1.3423067044540116,-0.20347931274341263,-0.9684570788001482,-0.8667517616475168,-1.2420885333749396,1,-0.6358344795324664,37.82,True,False,False,False,False,False,False,False
GreenLabSolutions,0.6032694977832299,-0.4414668130281057,1.1577666576712438,-0.9533984004615746,-0.5612479643653105,3,0.8909825737738833,83.4,False,True,False,False,False,False,False,False
NeuroEdgeAI,-1.1284241361854719,1.4624331892494387,0.2611207047464752,0.09541389921306458,-0.22762928394650622,2,-0.6358344795324664,79.08,False,True,False,False,False,False,False,False
InnoHealthInnovations,0.12614746755449416,-0.20347931274341263,1.6760809848893585,-1.5482857714237621,-1.5427194339765942,2,1.5695679307989276,47.98,False,False,False,False,False,False,False,True
GreenGrowthSystems,0.69306101954457,0.7484706883953595,-1.100873147797477,0.9127374175785047,-1.6760308740623957,3,1.3999215915426666,81.91,False,False,False,False,False,True,False,False
QuantumHealthAnalytics,1.6216503594988019,-0.4414668130281057,-0.4614927003532328,1.0019705232228329,0.16856415406359262,1,0.8909825737738833,34.57,False,True,False,False,False,False,False,False
QuantumHealthInnovations,0.3948248936944048,-1.6314043144515709,1.2977493591827052,1.5524568802653789,0.8606273698151385,2,-1.4840661758137719,74.11,False,False,False,False,False,False,True,False
FinSphereAnalytics,0.9895542975344611,-0.6794543133127987,-0.18909392984444212,-0.384375697802091,-0.9400973119560831,1,-0.46618814027620536,18.55,False,False,False,False,False,False,True,False
HyperSphereHub,0.755385259027985,-0.4414668130281057,-1.6040542099873258,-0.6055186117902085,-1.4675617088261805,1,-0.6358344795324664,72.56,False,False,True,False,False,False,False,False
NeuroFinanceInnovations,0.4821764284513605,0.9864581886800525,-0.9192739674582834,0.7252185723839021,-0.9074496123432338,1,1.3999215915426666,17.51,False,False,True,False,False,False,False,False
FinCloudSolutions,1.697708240121179,-0.6794543133127987,-1.2181559517665395,0.6540907345514667,-1.3063636919877368,1,-0.29654180101994426,27.08,False,False,False,False,True,False,False,False
NextCloudTech,0.38520437350568987,1.4624331892494387,1.0480504862163145,-0.8318344594388667,0.39369724931053285,1,1.2302752522864056,7.04,False,False,False,False,False,False,True,False
AgriGrowthVentures,1.3308736224906108,0.03450818754128039,-1.5964875774731928,1.6179807066322283,0.7613239501593888,1,-1.4840661758137719,77.35,True,False,False,False,False,False,False,False
GreenAIVentures,-1.325017374824431,0.27249568782597344,-0.8927907536588175,1.6710032766527712,1.071817176685758,3,0.3820435560051001,66.32,False,False,False,False,False,False,True,False
GreenDataInnovations,-1.4190614453648407,-0.4414668130281057,0.529736158998199,0.751514318491651,-1.1315624669772728,2,-0.1268954617636832,51.11,True,False,False,False,False,False,False,False
SmartHealthAnalytics,-0.7897539399769391,-0.20347931274341263,0.030338413065416528,0.6152937320974108,0.07334169685944877,3,1.2302752522864056,69.36,False,False,False,False,False,False,False,False
AgriHealthHub,-0.042490491405662224,0.9864581886800525,1.2901827266685724,-1.3482656698828526,-0.099759127129513,3,-0.1268954617636832,93.3,False,False,False,False,False,False,False,False
InnoDataTech,-0.5509140692049274,-1.1554293138821847,-0.9571071300289485,-1.5896692407080881,0.3746527578697042,1,1.0606289130301445,67.89,False,False,False,False,True,False,False,False
NextCloudHub,-0.4467614810749257,-1.393416814166878,1.1918165039848425,-0.27617516873578024,-0.04398597362422867,3,0.3820435560051001,44.88,False,False,False,False,False,True,False,False
InnoSphereAI,1.595089358108219,-0.9174418135974918,1.3658490518099033,1.5826323266185327,-1.4818450774068022,2,1.0606289130301445,80.1,False,False,False,False,False,False,True,False
HyperEdgeSystems,-1.0228772697672506,1.7004206895341316,-1.2143726355094728,1.5037450882952863,-0.8098465937089864,2,1.3999215915426666,7.74,False,True,False,False,False,False,False,False
TechGrowthTech,-0.40967367860828524,-1.6314043144515709,-1.520821252331862,0.5894290637947072,-0.039905011172622594,3,-0.29654180101994426,69.52,False,False,False,False,True,False,False,False
HyperAIHub,-0.6756322620861677,0.9864581886800525,1.1842498714707095,-1.615533909010792,0.5113649999985107,1,-1.3144198365575108,38.74,False,False,False,False,True,False,False,False
QuantumGrowthInnovations,0.8984382113993125,-1.1554293138821847,-1.1122230965686766,-1.241789452036722,1.1252097687609386,1,0.04275087749257791,8.0,False,True,False,False,False,False,False,False
AgriHealthSystems,-1.6969411082070003,0.27249568782597344,-0.20801051112977506,1.2304417598967166,1.2789260211047713,1,-0.8054808187887276,94.4,False,False,False,False,False,False,False,True
HyperCloudAI,-1.611541563053552,0.9864581886800525,1.0896669650440463,0.16826604826568017,0.6494375629445195,1,1.2302752522864056,39.89,False,False,False,False,False,True,False,False
AgriDataSolutions,0.3947551797799939,0.9864581886800525,1.7252640962312238,0.33164453637775915,-1.5940715448259717,3,1.5695679307989276,91.84,False,False,False,False,False,False,True,False
AgriCloudAnalytics,0.5240047770979476,-0.4414668130281057,0.03790504557954977,-0.38049599755668545,0.3233006470203264,2,-0.6358344795324664,3.92,False,False,False,False,False,False,True,False
HyperFinanceInc,0.9116838551373981,1.2244456889647455,-0.8927907536588175,0.6446070228404753,0.43416679362229416,2,1.2302752522864056,21.23,False,False,False,True,False,False,False,False
AgriFinanceSystems,0.05455127745441954,-0.6794543133127987,-0.832257693545753,-0.43869150123776895,0.4545716058803248,2,1.2302752522864056,95.16,True,False,False,False,False,False,False,False
HyperCloudAnalytics,1.1528939989993834,-0.4414668130281057,0.6583689117384611,0.5450280498750656,-1.5546222411271122,3,0.3820435560051001,32.02,False,False,False,False,False,False,False,True
GreenDataVentures,-1.3743748262274036,-0.4414668130281057,-1.066823301483878,-0.36583935218515334,-0.91153057479484,3,1.0606289130301445,51.66,False,False,False,False,False,False,False,True
SmartAISolutions,1.4666066138487859,0.27249568782597344,-0.10586097218897847,0.2786219663572165,-0.8275307643326131,2,1.3999215915426666,12.44,False,False,False,False,False,True,False,False
QuantumCloudNetwork,-0.21552042697371063,-1.6314043144515709,-0.7225415220908236,0.10748407775432639,-1.1023155694074285,2,-1.653712515070033,74.77,False,False,False,False,False,False,True,False
AgriConnectTech,1.3355444547561466,-0.6794543133127987,-1.2559891143372046,1.22052697038068,0.1988312922463384,1,0.3820435560051001,19.95,False,True,False,False,False,False,False,False
AgriAIVentures,-0.548752937858187,-0.6794543133127987,-1.5170379360747956,0.07472216457090136,0.4552517662889262,3,0.7213362345176223,13.33,False,False,False,False,False,False,True,False
QuantumEdgeAI,-1.646468234173452,1.7004206895341316,0.6962020743091267,-0.9245161875235552,1.56935451557741,2,1.0606289130301445,90.48,False,False,False,False,False,True,False,False
FinConnectVentures,-0.28690747533055233,1.7004206895341316,1.2750494616403065,0.4626921891114584,-0.658170822590957,1,-1.4840661758137719,74.17,False,True,False,False,False,False,False,False
SmartAIHub,-1.5892331104420387,1.4624331892494387,0.1514045332915457,-0.5624108312857021,-0.644227534214636,1,0.3820435560051001,70.73,False,False,False,False,False,False,False,True
GreenHealthNetwork,0.6404270141642817,1.7004206895341316,-1.286255644393737,1.3476949228689739,1.6570952082869426,1,0.212397216748839,0.23,True,False,False,False,False,False,False,False
QuantumHealthSystems,0.8766874701030871,-0.4414668130281057,1.1085835463293785,-0.1869420630914521,-1.6097152342237955,1,-1.1447734973012498,59.5,False,False,True,False,False,False,False,False
SmartDataNetwork,-1.4646543453896204,0.5104831881106665,-0.3631264776695027,-0.5412880188384941,-0.12934610490365764,2,-0.1268954617636832,4.4,False,False,False,False,False,False,True,False
TechHealthSolutions,0.9816766252060206,-0.6794543133127987,-1.2257225842806725,-1.2810175322958226,-1.5233348623314649,3,-0.1268954617636832,57.94,False,False,False,False,False,True,False,False
FinConnectTech,-0.9043636152685874,0.7484706883953595,-0.9608904462860152,-0.6865612391386804,-0.9200325799023529,1,1.3999215915426666,7.77,False,False,False,False,False,False,False,False
TechEdgeNetwork,-1.1673942143412088,-0.20347931274341263,-0.6884916757772247,1.6671235764073655,-1.526055503965869,3,1.2302752522864056,33.14,True,False,False,False,False,False,False,False
HyperSphereAnalytics,1.7454622714926993,0.7484706883953595,-1.2597724305942712,0.6678852243129088,-0.21028519352718006,2,-1.1447734973012498,40.1,False,False,False,True,False,False,False,False
SmartHealthSolutions,-0.8496381924559696,1.2244456889647455,-0.2912434687852387,-1.208596461048252,-0.17287637105412348,1,1.0606289130301445,90.96,False,False,False,False,False,False,True,False
AgriSphereSolutions,-0.8471284915371744,-1.6314043144515709,-1.3921884995916,-1.7138196485610662,0.26412669147203716,1,-1.653712515070033,59.95,False,False,False,False,False,False,True,False
SmartHealthTech,-0.6674060201856722,-0.9174418135974918,0.904284468447786,1.2050081693990577,1.1469749018361715,3,0.8909825737738833,60.02,False,False,False,False,False,False,True,False
TechGrowthAI,1.526560580242227,0.7484706883953595,0.862667989620054,-1.608636664130071,-0.11302225509723307,2,-0.1268954617636832,8.77,False,False,True,False,False,False,False,False
AgriSphereTech,0.4087676765766005,0.5104831881106665,0.8097015620211226,1.2416497828278878,-0.9074496123432338,1,1.2302752522864056,3.75,False,False,False,False,False,False,True,False
NeuroGrowthAI,1.3162337004643057,-0.20347931274341263,0.3216537648595398,0.15447155850423813,0.5895834469876289,1,0.3820435560051001,55.38,False,False,False,False,False,False,False,False
SmartEdgeTech,-1.1475257487340798,-0.20347931274341263,1.1464167089000443,1.1149129081446394,-0.18783990004334603,1,-0.1268954617636832,77.59,False,False,False,False,False,False,False,True
QuantumAINetwork,1.1705316193453608,-0.20347931274341263,-1.2484224818230716,0.998521900782472,0.3389443364181501,3,-0.9751271580449886,57.83,False,False,False,False,False,False,True,False
QuantumLabSolutions,-0.9740775296795657,0.9864581886800525,0.10600473820674727,0.16136880338495932,-0.7010209283328218,3,-0.1268954617636832,80.68,False,False,False,False,False,True,False,False
AgriConnectSolutions,1.6905974208512593,-1.393416814166878,-0.07937775838951262,0.6997849818862432,1.5431683398462706,2,1.2302752522864056,14.23,False,False,False,False,True,False,False,False
NextGrowthAI,1.540642790953245,1.2244456889647455,-0.3706931101836359,-1.0615989295278856,-0.015419236462985377,1,1.2302752522864056,88.5,False,False,False,False,False,False,True,False
InnoFinanceAI,-1.2353652808919127,0.27249568782597344,-0.8927907536588175,-0.7822605118586845,1.2306346320940982,2,-1.1447734973012498,82.31,True,False,False,False,False,False,False,False
InnoLabVentures,-1.1174093377085372,0.7484706883953595,0.07573820815021497,-1.3991328508781702,1.2588612890510407,3,0.212397216748839,42.93,False,False,False,False,False,False,False,False
TechEdgeAI,0.7631235035276033,0.03450818754128039,1.27126614538324,-0.8279547591934612,1.4839943842979813,1,0.04275087749257791,28.93,True,False,False,False,False,False,False,False
NextCloudVentures,0.588071864441637,0.03450818754128039,1.1464167089000443,0.20663197291469085,-0.754073440203702,2,-0.46618814027620536,28.13,False,False,False,False,False,False,False,False
HyperEdgeVentures,1.1590288234675494,-0.4414668130281057,-0.34420989638417004,-0.2830724136165011,0.9252426086322364,1,-1.1447734973012498,95.02,False,False,False,False,False,True,False,False
AgriGrowthSolutions,1.7177161335571298,0.27249568782597344,-0.7074082570625574,-1.7056291702652102,0.6888868666433791,2,1.2302752522864056,19.42,False,False,False,False,False,False,False,False
InnoDataSolutions,1.7251755223991043,-0.9174418135974918,0.3178704486024733,-0.030029742055049023,0.09442666952608056,2,0.8909825737738833,18.85,False,False,False,False,False,True,False,False
InnoEdgeTech,-0.371819023083124,0.7484706883953595,-1.131139677854009,-0.6374183693635431,1.3057923572445116,2,-1.3144198365575108,36.64,False,False,False,False,False,False,False,True
HyperFinanceInnovations,-1.3904090265419287,-0.4414668130281057,0.7453851856509917,-0.5455987968889446,0.45049064342871875,2,1.3999215915426666,54.41,False,False,False,False,False,True,False,False
HyperConnectTech,0.623416819048003,-1.1554293138821847,-1.5662210474166607,1.717559679597638,-0.631644566655517,1,-0.46618814027620536,67.9,False,False,False,True,False,False,False,False
InnoGrowthInnovations,-0.6302485038046206,0.27249568782597344,0.862667989620054,-1.0615989295278856,1.0459710811589187,2,-1.1447734973012498,66.2,False,False,False,False,True,False,False,False
TechGrowthSystems,0.18631057569116843,-0.20347931274341263,0.862667989620054,0.16136880338495932,-1.4787843555680975,3,-0.29654180101994426,82.34,False,False,False,False,False,False,True,False
QuantumSphereTech,0.0019172720741308102,1.4624331892494387,1.7252640962312238,-1.7159750375862917,0.8463440012345174,3,0.04275087749257791,38.25,False,True,False,False,False,False,False,False
QuantumGrowthAnalytics,0.9275786276231014,0.27249568782597344,0.02277178055128362,1.1916447574426605,-0.3745439322043283,3,0.3820435560051001,36.12,False,False,False,False,False,False,False,False
FinEdgeNetwork,-1.0239926923978264,1.2244456889647455,0.10978805446381405,-1.242220529841767,-1.215222197235199,2,-0.9751271580449886,18.94,False,False,True,False,False,False,False,False
FinAINetwork,-0.9788877897739233,0.9864581886800525,0.5864859028541972,-0.003302918142254898,-0.5622682049782122,2,-0.29654180101994426,94.54,False,False,False,False,False,False,False,True
InnoHealthTech,-0.32378613605396,0.03450818754128039,-1.5170379360747956,-0.8016590130857123,0.7426195389228601,1,-1.4840661758137719,65.97,False,False,False,False,False,False,False,True
FinAISolutions,-1.0160453061549748,1.7004206895341316,-1.4338049784193319,1.4421009621738425,-1.4866062002670093,2,0.212397216748839,5.89,False,False,False,False,False,False,False,True
FinLabHub,0.780830837787992,0.27249568782597344,-1.3694886020492008,0.2113738287701865,-0.04262565280702665,1,1.2302752522864056,2.83,False,False,False,False,False,False,True,False
GreenAISolutions,1.4411610350887787,-0.20347931274341263,-1.505687987303596,0.6527975011363315,-0.9628826856442176,2,-0.46618814027620536,63.71,False,False,True,False,False,False,False,False
InnoDataAI,1.6597141567671958,-1.6314043144515709,0.10222142194968081,0.5657197845172285,0.6868463854175758,2,0.212397216748839,38.85,False,False,False,False,True,False,False,False
QuantumEdgeInc,1.5352051056291884,0.03450818754128039,-0.1323441859884443,1.621860406877634,0.12945493056903354,2,-0.6358344795324664,58.8,False,False,False,True,False,False,False,False
SmartConnectAnalytics,1.151569434625575,-0.9174418135974918,-0.9306239162294829,-1.4568972767542083,1.4761725395990692,3,0.7213362345176223,36.04,True,False,False,False,False,False,False,False
TechConnectInc,-0.126983755671768,0.27249568782597344,1.6495977710898935,-1.0598746183077052,0.9925784890837384,3,-1.4840661758137719,79.83,False,False,False,True,False,False,False,False
QuantumLabAI,-0.6213948366744265,-1.1554293138821847,1.3090993079539053,1.4511535960797886,0.9731939174386087,3,0.7213362345176223,66.67,False,True,False,False,False,False,False,False
GreenDataSolutions,-0.24995910069273392,-0.6794543133127987,0.7945682969928565,0.20059688364405992,0.8392023169442063,2,-0.8054808187887276,69.9,False,False,False,False,False,False,False,True
AgriFinanceNetwork,-1.253630326467589,-0.6794543133127987,0.26868733726060845,0.30534879027001033,1.1473149820404722,3,1.0606289130301445,94.7,False,False,False,False,True,False,False,False
FinHealthNetwork,-0.10662729266376242,1.7004206895341316,-1.6040542099873258,-1.6543309114648477,-0.09227736263490173,2,-0.8054808187887276,80.2,False,False,False,False,True,False,False,False
AgriCloudInc,0.8446887833884479,1.7004206895341316,0.32543708111660624,-0.51369903931561,-1.4835454784283046,3,-0.46618814027620536,63.46,False,False,True,False,False,False,False,False
SmartConnectInnovations,0.8311642839927181,0.7484706883953595,-0.7944245309750877,0.9877449556563455,0.25664492697742586,3,-1.3144198365575108,85.37,False,False,False,False,False,False,False,False
NeuroGrowthInnovations,1.005030786533698,-1.6314043144515709,0.31408713234540653,0.1031732997038757,-1.5913509031915676,1,-0.46618814027620536,56.46,False,False,False,True,False,False,False,False
HyperAIVentures,-0.9274389209386212,-1.1554293138821847,-0.881440804887618,-0.7676038664871524,-0.4153535567203901,1,-0.1268954617636832,18.72,False,False,False,False,True,False,False,False
NextAIAI,0.3129807581759162,0.03450818754128039,-1.180322789195874,-1.0417693504958125,1.304091956223009,3,-0.29654180101994426,84.68,False,False,False,False,False,False,False,False
SmartGrowthHub,-1.5631601064523328,-0.4414668130281057,1.6609477198610927,1.6205671734624987,-0.1541719598175953,1,-0.9751271580449886,28.28,False,False,False,False,False,True,False,False
FinAITech,-0.9758203775398402,1.7004206895341316,-1.3619219695350677,1.5490082578250177,-0.8530367796551516,3,1.2302752522864056,89.26,False,False,False,False,False,False,True,False
FinAIInc,-1.2497263472605742,-1.1554293138821847,-0.8436076423169526,-0.9245161875235552,-1.6930348842774214,1,0.212397216748839,92.32,False,False,False,False,False,True,False,False
HyperConnectSystems,-1.0969831607861205,-0.4414668130281057,1.3847656330952356,1.4063215043551023,-1.7005166487720327,1,1.2302752522864056,37.59,True,False,False,False,False,False,False,False
FinHealthSolutions,1.7126967317195396,-0.4414668130281057,0.30652049983127366,-0.6050875339851634,0.09714731116048461,2,1.5695679307989276,75.64,False,False,False,True,False,False,False,False
QuantumConnectInc,1.6476536495740965,1.4624331892494387,-0.7225415220908236,-1.3896491391671788,-0.2534753794733452,3,0.04275087749257791,2.6,True,False,False,False,False,False,False,False
InnoCloudSystems,1.1010965605920264,-1.393416814166878,-0.3896096914689685,-0.48093712613218514,-1.6668487085462818,2,-1.653712515070033,17.68,False,False,False,False,True,False,False,False
FinDataVentures,-1.3486503918097525,1.4624331892494387,1.717697463717091,-0.14685182722226123,-0.7707373702144272,2,-1.653712515070033,0.27,False,False,False,False,True,False,False,False
GreenEdgeSolutions,-0.9731015348778121,-0.6794543133127987,1.490698488293099,-1.4064611735639363,0.17366535712810027,3,-1.4840661758137719,87.27,False,True,False,False,False,False,False,False
AgriAISystems,-0.5026023265181193,-1.393416814166878,-0.9533238137718821,1.5097801775659172,0.7776477999658131,2,-0.9751271580449886,16.9,False,False,False,False,False,True,False,False
SmartSphereAI,0.6599469101993553,-0.6794543133127987,1.2826160941544393,0.1738700597312661,0.19815113183773725,3,0.8909825737738833,80.35,False,False,False,False,False,True,False,False
InnoGrowthTech,-1.6813949052933521,0.03450818754128039,0.9383343147613847,-1.2189423283693337,-0.43813893040852436,2,-0.29654180101994426,61.85,False,False,False,False,False,False,True,False
GreenAINetwork,0.6965467152651189,1.7004206895341316,-0.2647602549857729,0.47691775667794567,1.0116229805245671,3,-1.4840661758137719,12.84,True,False,False,False,False,False,False,False
SmartEdgeAI,-1.3388207298778045,1.2244456889647455,1.1577666576712438,-0.2878142694719968,-0.7615552046983133,1,0.212397216748839,14.92,False,False,False,False,True,False,False,False
HyperSphereNetwork,-1.3302459184052544,-0.20347931274341263,1.5625814971773628,0.24456681975865652,-1.0373602503860302,3,-1.1447734973012498,26.44,False,False,False,False,False,False,True,False
SmartSphereHub,-0.9497473735501345,-0.4414668130281057,-1.0138568738849467,-0.6287968132626419,-0.10724089162412427,2,0.04275087749257791,18.27,False,False,False,True,False,False,False,False
HyperLabHub,-0.5325095958004291,0.27249568782597344,0.359486927430205,1.3330382774974414,0.6654213325466436,1,-0.29654180101994426,11.98,False,False,False,False,False,False,False,False
NeuroHealthInc,-1.7230838261111172,0.5104831881106665,1.5852813947197624,-0.39213509829290216,-0.5677094882470203,2,-0.6358344795324664,22.15,False,False,False,False,False,False,True,False
